node_id,tipo_nodo,etiqueta,categoria_principal,confianza_categoria,categorias,polaridad,polaridad_score,coincidencias_positivas,coincidencias_negativas,peso_coincidente
mateo,palabra,mateo,,0.0,,neutral,0.0,0.0,0.0,0.0
ojeda,palabra,ojeda,,0.0,,neutral,0.0,0.0,0.0,0.0
rostro,palabra,rostro,,0.0,,neutral,0.0,0.0,0.0,0.0
panico,palabra,panico,,0.0,,negativa,-1.0,0.0,1.0,1.0
enojo,palabra,enojo,,0.0,,negativa,-1.0,0.0,1.0,1.0
mayores,palabra,mayores,,0.0,,neutral,0.0,0.0,0.0,0.0
conformar,palabra,conformar,,0.0,,neutral,0.0,0.0,0.0,0.0
proyeccion,palabra,proyeccion,,0.0,,neutral,0.0,0.0,0.0,0.0
publicamente,palabra,publicamente,,0.0,,neutral,0.0,0.0,0.0,0.0
vacacional,palabra,vacacional,,0.0,,neutral,0.0,0.0,0.0,0.0
valdez,palabra,valdez,,0.0,,neutral,0.0,0.0,0.0,0.0
eventual,palabra,eventual,,0.0,,neutral,0.0,0.0,0.0,0.0
ano,palabra,ano,,0.0,,negativa,-1.0,0.0,1.0,1.0
hija,palabra,hija,,0.0,,neutral,0.0,0.0,0.0,0.0
recordar,palabra,recordar,,0.0,,neutral,0.0,0.0,0.0,0.0
joven,palabra,joven,,0.0,,neutral,0.0,0.0,0.0,0.0
recibir,palabra,recibir,,0.0,,negativa,-1.0,0.0,1.0,1.0
tratar,palabra,tratar,,0.0,,neutral,0.0,0.0,0.0,0.0
numero,palabra,numero,,0.0,,neutral,0.0,0.0,0.0,0.0
robo,palabra,robo,Corrupcion,0.9196,Corrupcion | Delitos,negativa,-1.0,0.0,1.0,1.0
detener,palabra,detener,Delitos,0.7964,Delitos | Obras,neutral,0.0,0.0,0.0,1.0
votar,palabra,votar,,0.0,,neutral,0.0,0.0,0.0,0.0
muerte,palabra,muerte,,0.0,,negativa,-1.0,0.0,1.0,1.0
ojo,palabra,ojo,,0.0,,neutral,0.0,0.0,0.0,0.0
cuerpo,palabra,cuerpo,,0.0,,positiva,1.0,1.0,0.0,1.0
razon,palabra,razon,,0.0,,neutral,0.0,0.0,0.0,0.0
muerto,palabra,muerto,,0.0,,negativa,-1.0,0.0,1.0,1.0
riobravo,palabra,riobravo,,0.0,,neutral,0.0,0.0,0.0,0.0
vallehermoso,palabra,vallehermoso,,0.0,,neutral,0.0,0.0,0.0,0.0
sufrir,palabra,sufrir,,0.0,,negativa,-1.0,0.0,1.0,1.0
campana,palabra,campana,,0.0,,negativa,-1.0,0.0,1.0,1.0
victima,palabra,victima,,0.0,,negativa,-1.0,0.0,1.0,1.0
blanco,palabra,blanco,,0.0,,neutral,0.0,0.0,0.0,0.0
color,palabra,color,,0.0,,negativa,-1.0,0.0,1.0,1.0
luchar,palabra,luchar,,0.0,,negativa,-1.0,0.0,1.0,1.0
comenzar,palabra,comenzar,,0.0,,positiva,1.0,1.0,0.0,1.0
asesino,palabra,asesino,,0.0,,negativa,-1.0,0.0,1.0,1.0
superar,palabra,superar,,0.0,,positiva,1.0,1.0,0.0,1.0
consecuencia,palabra,consecuencia,,0.0,,neutral,0.0,0.0,0.0,0.0
asesinato,palabra,asesinato,Delitos,0.7514,Delitos,negativa,-1.0,0.0,1.0,1.0
pagina,palabra,pagina,,0.0,,neutral,0.0,0.0,0.0,0.0
puta,palabra,puta,,0.0,,negativa,-1.0,0.0,1.0,1.0
azul,palabra,azul,,0.0,,neutral,0.0,0.0,0.0,0.0
pareja,palabra,pareja,,0.0,,neutral,0.0,0.0,0.0,0.0
cansar,palabra,cansar,,0.0,,negativa,-1.0,0.0,1.0,1.0
originario,palabra,originario,,0.0,,neutral,0.0,0.0,0.0,0.0
igualmente,palabra,igualmente,,0.0,,positiva,1.0,1.0,0.0,1.0
entero,palabra,entero,,0.0,,neutral,0.0,0.0,0.0,0.0
merecido,palabra,merecido,,0.0,,neutral,0.0,0.0,0.0,0.0
lejos,palabra,lejos,,0.0,,negativa,-1.0,0.0,1.0,1.0
cuestion,palabra,cuestion,,0.0,,negativa,-1.0,0.0,1.0,1.0
signo,palabra,signo,,0.0,,neutral,0.0,0.0,0.0,0.0
salvar,palabra,salvar,,0.0,,neutral,0.0,0.0,0.0,0.0
gustavo,palabra,gustavo,,0.0,,neutral,0.0,0.0,0.0,0.0
relacion,palabra,relacion,,0.0,,neutral,0.0,0.0,0.0,0.0
miss,palabra,miss,,0.0,,negativa,-1.0,0.0,1.0,1.0
aburrido,palabra,aburrido,,0.0,,negativa,-1.0,0.0,1.0,1.0
exacto,palabra,exacto,,0.0,,positiva,1.0,1.0,0.0,1.0
decente,palabra,decente,,0.0,,positiva,1.0,1.0,0.0,1.0
brazo,palabra,brazo,,0.0,,neutral,0.0,0.0,0.0,0.0
conchita,palabra,conchita,,0.0,,negativa,-1.0,0.0,1.0,1.0
intencion,palabra,intencion,,0.0,,positiva,1.0,1.0,0.0,1.0
traje,palabra,traje,,0.0,,neutral,0.0,0.0,0.0,0.0
chingo,palabra,chingo,,0.0,,neutral,0.0,0.0,0.0,0.0
carta,palabra,carta,,0.0,,neutral,0.0,0.0,0.0,0.0
definir,palabra,definir,,0.0,,neutral,0.0,0.0,0.0,0.0
modelo,palabra,modelo,,0.0,,neutral,0.0,0.0,0.0,0.0
man,palabra,man,,0.0,,neutral,0.0,0.0,0.0,0.0
efecto,palabra,efecto,,0.0,,neutral,0.0,0.0,0.0,0.0
feminicidio,palabra,feminicidio,Delitos,0.7098,Delitos,neutral,0.0,0.0,0.0,1.0
liberar,palabra,liberar,,0.0,,neutral,0.0,0.0,0.0,0.0
quemar,palabra,quemar,,0.0,,negativa,-1.0,0.0,1.0,1.0
monton,palabra,monton,Basura,0.733,Basura,neutral,0.0,0.0,0.0,1.0
catolico,palabra,catolico,,0.0,,neutral,0.0,0.0,0.0,0.0
apagar,palabra,apagar,Alumbrado,0.6447,Alumbrado,negativa,-1.0,0.0,1.0,1.0
humillar,palabra,humillar,,0.0,,negativa,-1.0,0.0,1.0,1.0
hallar,palabra,hallar,,0.0,,neutral,0.0,0.0,0.0,0.0
sospechoso,palabra,sospechoso,,0.0,,negativa,-1.0,0.0,1.0,1.0
casado,palabra,casado,,0.0,,neutral,0.0,0.0,0.0,0.0
juanjo,palabra,juanjo,,0.0,,neutral,0.0,0.0,0.0,0.0
votacion,palabra,votacion,,0.0,,neutral,0.0,0.0,0.0,0.0
tachira,palabra,tachira,,0.0,,neutral,0.0,0.0,0.0,0.0
practica,palabra,practica,,0.0,,neutral,0.0,0.0,0.0,0.0
plenamente,palabra,plenamente,,0.0,,neutral,0.0,0.0,0.0,0.0
asistencia,palabra,asistencia,,0.0,,neutral,0.0,0.0,0.0,0.0
universitario,palabra,universitario,,0.0,,neutral,0.0,0.0,0.0,0.0
noches,palabra,noches,,0.0,,neutral,0.0,0.0,0.0,0.0
naturaleza,palabra,naturaleza,,0.0,,neutral,0.0,0.0,0.0,0.0
republicano,palabra,republicano,,0.0,,neutral,0.0,0.0,0.0,0.0
sanfernando,palabra,sanfernando,,0.0,,neutral,0.0,0.0,0.0,0.0
personalidad,palabra,personalidad,,0.0,,neutral,0.0,0.0,0.0,0.0
adentro,palabra,adentro,,0.0,,neutral,0.0,0.0,0.0,0.0
tepeyac,palabra,tepeyac,,0.0,,neutral,0.0,0.0,0.0,0.0
declaracion,palabra,declaracion,Corrupcion,0.7213,Corrupcion,positiva,1.0,1.0,0.0,1.0
impune,palabra,impune,Corrupcion,0.6688,Corrupcion | Prevencion,neutral,0.0,0.0,0.0,1.0
moneda,palabra,moneda,,0.0,,neutral,0.0,0.0,0.0,0.0
sobrevivir,palabra,sobrevivir,,0.0,,neutral,0.0,0.0,0.0,0.0
yerno,palabra,yerno,,0.0,,neutral,0.0,0.0,0.0,0.0
onu,palabra,onu,,0.0,,neutral,0.0,0.0,0.0,0.0
talk,palabra,talk,,0.0,,neutral,0.0,0.0,0.0,0.0
violador,palabra,violador,,0.0,,negativa,-1.0,0.0,1.0,1.0
personalmente,palabra,personalmente,,0.0,,neutral,0.0,0.0,0.0,0.0
prd,palabra,prd,,0.0,,neutral,0.0,0.0,0.0,0.0
campeones,palabra,campeones,,0.0,,neutral,0.0,0.0,0.0,0.0
estariar,palabra,estariar,,0.0,,neutral,0.0,0.0,0.0,0.0
respectivo,palabra,respectivo,,0.0,,neutral,0.0,0.0,0.0,0.0
austero,palabra,austero,,0.0,,neutral,0.0,0.0,0.0,0.0
farsant,palabra,farsant,,0.0,,neutral,0.0,0.0,0.0,0.0
full,palabra,full,,0.0,,neutral,0.0,0.0,0.0,0.0
sopa,palabra,sopa,,0.0,,negativa,-1.0,0.0,1.0,1.0
abusador,palabra,abusador,,0.0,,negativa,-1.0,0.0,1.0,1.0
disenar,palabra,disenar,,0.0,,neutral,0.0,0.0,0.0,0.0
incluido,palabra,incluido,,0.0,,neutral,0.0,0.0,0.0,0.0
conteo,palabra,conteo,,0.0,,neutral,0.0,0.0,0.0,0.0
manta,palabra,manta,,0.0,,neutral,0.0,0.0,0.0,0.0
alcohol,palabra,alcohol,,0.0,,neutral,0.0,0.0,0.0,0.0
sitio,palabra,sitio,,0.0,,negativa,-1.0,0.0,1.0,1.0
cecilia,palabra,cecilia,,0.0,,neutral,0.0,0.0,0.0,0.0
revision,palabra,revision,,0.0,,neutral,0.0,0.0,0.0,0.0
aprendan,palabra,aprendan,,0.0,,neutral,0.0,0.0,0.0,0.0
rabia,palabra,rabia,,0.0,,negativa,-1.0,0.0,1.0,1.0
tramo,palabra,tramo,,0.0,,neutral,0.0,0.0,0.0,0.0
transparente,palabra,transparente,Corrupcion,0.6747,Corrupcion,positiva,1.0,1.0,0.0,1.0
vibrar,palabra,vibrar,,0.0,,neutral,0.0,0.0,0.0,0.0
aventura,palabra,aventura,,0.0,,neutral,0.0,0.0,0.0,0.0
sabiar,palabra,sabiar,,0.0,,neutral,0.0,0.0,0.0,0.0
led,palabra,led,,0.0,,positiva,1.0,1.0,0.0,1.0
accionar,palabra,accionar,,0.0,,neutral,0.0,0.0,0.0,0.0
retiro,palabra,retiro,,0.0,,negativa,-1.0,0.0,1.0,1.0
surgir,palabra,surgir,,0.0,,neutral,0.0,0.0,0.0,0.0
cuidate,palabra,cuidate,,0.0,,neutral,0.0,0.0,0.0,0.0
hartar,palabra,hartar,,0.0,,neutral,0.0,0.0,0.0,0.0
elite,palabra,elite,,0.0,,positiva,1.0,1.0,0.0,1.0
army,palabra,army,,0.0,,neutral,0.0,0.0,0.0,0.0
fotos,palabra,fotos,,0.0,,neutral,0.0,0.0,0.0,0.0
decapitar,palabra,decapitar,,0.0,,neutral,0.0,0.0,0.0,0.0
implicado,palabra,implicado,,0.0,,neutral,0.0,0.0,0.0,0.0
ovario,palabra,ovario,,0.0,,neutral,0.0,0.0,0.0,0.0
consideracion,palabra,consideracion,,0.0,,neutral,0.0,0.0,0.0,0.0
apoco,palabra,apoco,,0.0,,neutral,0.0,0.0,0.0,0.0
censura,palabra,censura,,0.0,,negativa,-1.0,0.0,1.0,1.0
opoficcion,palabra,opoficcion,,0.0,,neutral,0.0,0.0,0.0,0.0
narca,palabra,narca,Delitos,0.6137,Delitos,neutral,0.0,0.0,0.0,1.0
batman,palabra,batman,,0.0,,neutral,0.0,0.0,0.0,0.0
felicidad,palabra,felicidad,,0.0,,positiva,1.0,1.0,0.0,1.0
felicidades,palabra,felicidades,,0.0,,neutral,0.0,0.0,0.0,0.0
bonito,palabra,bonito,,0.0,,positiva,1.0,1.0,0.0,1.0
hermoso,palabra,hermoso,,0.0,,positiva,1.0,1.0,0.0,1.0
cumpleanos,palabra,cumpleanos,,0.0,,neutral,0.0,0.0,0.0,0.0
feliz,palabra,feliz,,0.0,,positiva,1.0,1.0,0.0,1.0
bendicion,palabra,bendicion,,0.0,,positiva,1.0,1.0,0.0,1.0
abrazo,palabra,abrazo,,0.0,,positiva,1.0,1.0,0.0,1.0
fuerte,palabra,fuerte,,0.0,,positiva,1.0,1.0,0.0,1.0
saludo,palabra,saludo,,0.0,,positiva,1.0,1.0,0.0,1.0
saludos,palabra,saludos,,0.0,,neutral,0.0,0.0,0.0,0.0
exito,palabra,exito,,0.0,,positiva,1.0,1.0,0.0,1.0
lleno,palabra,lleno,,0.0,,neutral,0.0,0.0,0.0,0.0
grande,palabra,grande,,0.0,,positiva,1.0,1.0,0.0,1.0
presidentar,palabra,presidentar,,0.0,,neutral,0.0,0.0,0.0,0.0
viva,palabra,viva,,0.0,,neutral,0.0,0.0,0.0,0.0
historia,palabra,historia,,0.0,,neutral,0.0,0.0,0.0,0.0
orgullo,palabra,orgullo,,0.0,,positiva,1.0,1.0,0.0,1.0
celebrar,palabra,celebrar,,0.0,,positiva,1.0,1.0,0.0,1.0
querido,palabra,querido,,0.0,,positiva,1.0,1.0,0.0,1.0
bello,palabra,bello,,0.0,,positiva,1.0,1.0,0.0,1.0
logro,palabra,logro,,0.0,,positiva,1.0,1.0,0.0,1.0
cumplir,palabra,cumplir,,0.0,,positiva,1.0,1.0,0.0,1.0
dedicacion,palabra,dedicacion,,0.0,,neutral,0.0,0.0,0.0,0.0
especial,palabra,especial,,0.0,,neutral,0.0,0.0,0.0,0.0
bendiga,palabra,bendiga,,0.0,,neutral,0.0,0.0,0.0,0.0
gusto,palabra,gusto,,0.0,,positiva,1.0,1.0,0.0,1.0
deporte,palabra,deporte,,0.0,,neutral,0.0,0.0,0.0,0.0
enhorabuena,palabra,enhorabuena,,0.0,,positiva,1.0,1.0,0.0,1.0
inolvidable,palabra,inolvidable,,0.0,,positiva,1.0,1.0,0.0,1.0
cancha,palabra,cancha,,0.0,,neutral,0.0,0.0,0.0,0.0
legado,palabra,legado,,0.0,,neutral,0.0,0.0,0.0,0.0
premio,palabra,premio,,0.0,,positiva,1.0,1.0,0.0,1.0
acompanar,palabra,acompanar,,0.0,,neutral,0.0,0.0,0.0,0.0
honor,palabra,honor,,0.0,,positiva,1.0,1.0,0.0,1.0
orgulloso,palabra,orgulloso,,0.0,,positiva,1.0,1.0,0.0,1.0
ven,palabra,ven,,0.0,,neutral,0.0,0.0,0.0,0.0
fecha,palabra,fecha,,0.0,,neutral,0.0,0.0,0.0,0.0
felicitar,palabra,felicitar,,0.0,,positiva,1.0,1.0,0.0,1.0
cordial,palabra,cordial,,0.0,,positiva,1.0,1.0,0.0,1.0
sigar,palabra,sigar,,0.0,,neutral,0.0,0.0,0.0,0.0
angel,palabra,angel,,0.0,,positiva,1.0,1.0,0.0,1.0
pasion,palabra,pasion,,0.0,,positiva,1.0,1.0,0.0,1.0
copia,palabra,copia,,0.0,,neutral,0.0,0.0,0.0,0.0
posada,palabra,posada,,0.0,,neutral,0.0,0.0,0.0,0.0
bienvenido,palabra,bienvenido,,0.0,,positiva,1.0,1.0,0.0,1.0
campeona,palabra,campeona,,0.0,,neutral,0.0,0.0,0.0,0.0
bendecido,palabra,bendecido,,0.0,,neutral,0.0,0.0,0.0,0.0
adan,palabra,adan,,0.0,,neutral,0.0,0.0,0.0,0.0
siglo,palabra,siglo,,0.0,,neutral,0.0,0.0,0.0,0.0
recuerdo,palabra,recuerdo,,0.0,,neutral,0.0,0.0,0.0,0.0
honrar,palabra,honrar,,0.0,,positiva,1.0,1.0,0.0,1.0
sorpresa,palabra,sorpresa,,0.0,,positiva,1.0,1.0,0.0,1.0
chairo,palabra,chairo,Morena,0.7285,Morena,negativa,-1.0,0.0,1.0,1.0
sabiduria,palabra,sabiduria,,0.0,,positiva,1.0,1.0,0.0,1.0
prosperidad,palabra,prosperidad,,0.0,,positiva,1.0,1.0,0.0,1.0
magico,palabra,magico,,0.0,,positiva,1.0,1.0,0.0,1.0
felicitaciones,palabra,felicitaciones,,0.0,,positiva,1.0,1.0,0.0,1.0
muestra,palabra,muestra,,0.0,,neutral,0.0,0.0,0.0,0.0
miseria,palabra,miseria,,0.0,,negativa,-1.0,0.0,1.0,1.0
claramente,palabra,claramente,,0.0,,positiva,1.0,1.0,0.0,1.0
huella,palabra,huella,,0.0,,neutral,0.0,0.0,0.0,0.0
batalla,palabra,batalla,,0.0,,neutral,0.0,0.0,0.0,0.0
creado,palabra,creado,,0.0,,neutral,0.0,0.0,0.0,0.0
invitado,palabra,invitado,,0.0,,neutral,0.0,0.0,0.0,0.0
pensado,palabra,pensado,,0.0,,neutral,0.0,0.0,0.0,0.0
admiracion,palabra,admiracion,,0.0,,positiva,1.0,1.0,0.0,1.0
junio,palabra,junio,,0.0,,neutral,0.0,0.0,0.0,0.0
transmision,palabra,transmision,,0.0,,neutral,0.0,0.0,0.0,0.0
facebook,palabra,facebook,,0.0,,neutral,0.0,0.0,0.0,0.0
madrid,palabra,madrid,,0.0,,neutral,0.0,0.0,0.0,0.0
conmemorar,palabra,conmemorar,,0.0,,neutral,0.0,0.0,0.0,0.0
sigan,palabra,sigan,,0.0,,neutral,0.0,0.0,0.0,0.0
olimpiada,palabra,olimpiada,,0.0,,neutral,0.0,0.0,0.0,0.0
alfredo,palabra,alfredo,,0.0,,neutral,0.0,0.0,0.0,0.0
juana,palabra,juana,,0.0,,neutral,0.0,0.0,0.0,0.0
tecnica,palabra,tecnica,,0.0,,neutral,0.0,0.0,0.0,0.0
oficio,palabra,oficio,,0.0,,neutral,0.0,0.0,0.0,0.0
estres,palabra,estres,,0.0,,negativa,-1.0,0.0,1.0,1.0
alegre,palabra,alegre,,0.0,,positiva,1.0,1.0,0.0,1.0
ernesto,palabra,ernesto,,0.0,,neutral,0.0,0.0,0.0,0.0
recibo,palabra,recibo,,0.0,,neutral,0.0,0.0,0.0,0.0
monumento,palabra,monumento,,0.0,,neutral,0.0,0.0,0.0,0.0
pensamiento,palabra,pensamiento,,0.0,,positiva,1.0,1.0,0.0,1.0
preservar,palabra,preservar,,0.0,,neutral,0.0,0.0,0.0,0.0
desempenar,palabra,desempenar,,0.0,,neutral,0.0,0.0,0.0,0.0
mujer,palabra,mujer,,0.0,,neutral,0.0,0.0,0.0,0.0
violencia,palabra,violencia,Delitos,1.0,Delitos,neutral,0.0,0.0,0.0,1.0
mujeres,palabra,mujeres,,0.0,,neutral,0.0,0.0,0.0,0.0
nacional,palabra,nacional,,0.0,,neutral,0.0,0.0,0.0,0.0
alto,palabra,alto,,0.0,,neutral,0.0,0.0,0.0,0.0
militar,palabra,militar,,0.0,,neutral,0.0,0.0,0.0,0.0
marina,palabra,marina,,0.0,,neutral,0.0,0.0,0.0,0.0
sede,palabra,sede,,0.0,,neutral,0.0,0.0,0.0,0.0
destacar,palabra,destacar,,0.0,,positiva,1.0,1.0,0.0,1.0
genero,palabra,genero,,0.0,,neutral,0.0,0.0,0.0,0.0
estatal,palabra,estatal,Americo,1.0,Americo,neutral,0.0,0.0,0.0,1.0
informar,palabra,informar,,0.0,,neutral,0.0,0.0,0.0,0.0
batallon,palabra,batallon,,0.0,,neutral,0.0,0.0,0.0,0.0
infanteria,palabra,infanteria,,0.0,,neutral,0.0,0.0,0.0,0.0
institucion,palabra,institucion,,0.0,,neutral,0.0,0.0,0.0,0.0
presencia,palabra,presencia,,0.0,,neutral,0.0,0.0,0.0,0.0
director,palabra,director,,0.0,,neutral,0.0,0.0,0.0,0.0
igualdad,palabra,igualdad,,0.0,,neutral,0.0,0.0,0.0,0.0
guerrero,palabra,guerrero,,0.0,,negativa,-1.0,0.0,1.0,1.0
deportivo,palabra,deportivo,,0.0,,positiva,1.0,1.0,0.0,1.0
acapulco,palabra,acapulco,,0.0,,neutral,0.0,0.0,0.0,0.0
memoria,palabra,memoria,,0.0,,neutral,0.0,0.0,0.0,0.0
simulacro,palabra,simulacro,,0.0,,neutral,0.0,0.0,0.0,0.0
acto,palabra,acto,,0.0,,neutral,0.0,0.0,0.0,0.0
crear,palabra,crear,,0.0,,neutral,0.0,0.0,0.0,0.0
titular,palabra,titular,,0.0,,neutral,0.0,0.0,0.0,0.0
deportiva,palabra,deportiva,,0.0,,neutral,0.0,0.0,0.0,0.0
inspirar,palabra,inspirar,,0.0,,positiva,1.0,1.0,0.0,1.0
menor,palabra,menor,,0.0,,neutral,0.0,0.0,0.0,0.0
armado,palabra,armado,,0.0,,neutral,0.0,0.0,0.0,0.0
competencia,palabra,competencia,,0.0,,neutral,0.0,0.0,0.0,0.0
medalla,palabra,medalla,,0.0,,neutral,0.0,0.0,0.0,0.0
estrategia,palabra,estrategia,,0.0,,neutral,0.0,0.0,0.0,0.0
profundamente,palabra,profundamente,,0.0,,positiva,1.0,1.0,0.0,1.0
ana,palabra,ana,,0.0,,neutral,0.0,0.0,0.0,0.0
paty,palabra,paty,,0.0,,neutral,0.0,0.0,0.0,0.0
erradicar,palabra,erradicar,,0.0,,neutral,0.0,0.0,0.0,0.0
proposito,palabra,proposito,,0.0,,neutral,0.0,0.0,0.0,0.0
integrante,palabra,integrante,,0.0,,neutral,0.0,0.0,0.0,0.0
meta,palabra,meta,,0.0,,neutral,0.0,0.0,0.0,0.0
obtener,palabra,obtener,,0.0,,neutral,0.0,0.0,0.0,0.0
cancun,palabra,cancun,,0.0,,neutral,0.0,0.0,0.0,0.0
peralta,palabra,peralta,,0.0,,neutral,0.0,0.0,0.0,0.0
cuyo,palabra,cuyo,,0.0,,neutral,0.0,0.0,0.0,0.0
proceso,palabra,proceso,Corrupcion,0.9767,Corrupcion,neutral,0.0,0.0,0.0,1.0
participante,palabra,participante,,0.0,,neutral,0.0,0.0,0.0,0.0
conocido,palabra,conocido,,0.0,,neutral,0.0,0.0,0.0,0.0
laboral,palabra,laboral,,0.0,,neutral,0.0,0.0,0.0,0.0
velazquez,palabra,velazquez,,0.0,,neutral,0.0,0.0,0.0,0.0
laura,palabra,laura,,0.0,,neutral,0.0,0.0,0.0,0.0
rehabilitacion,palabra,rehabilitacion,Obras,0.7894,Obras,neutral,0.0,0.0,0.0,1.0
senalar,palabra,senalar,,0.0,,neutral,0.0,0.0,0.0,0.0
fisico,palabra,fisico,,0.0,,neutral,0.0,0.0,0.0,0.0
comandante,palabra,comandante,Prevencion,0.7095,Prevencion,neutral,0.0,0.0,0.0,1.0
adolescente,palabra,adolescente,,0.0,,neutral,0.0,0.0,0.0,0.0
usuario,palabra,usuario,,0.0,,neutral,0.0,0.0,0.0,0.0
ejecutivo,palabra,ejecutivo,Americo,0.789,Americo,neutral,0.0,0.0,0.0,1.0
oaxaca,palabra,oaxaca,,0.0,,neutral,0.0,0.0,0.0,0.0
senadora,palabra,senadora,,0.0,,neutral,0.0,0.0,0.0,0.0
expresar,palabra,expresar,,0.0,,neutral,0.0,0.0,0.0,0.0
julio,palabra,julio,,0.0,,neutral,0.0,0.0,0.0,0.0
gimnasio,palabra,gimnasio,,0.0,,neutral,0.0,0.0,0.0,0.0
olga,palabra,olga,,0.0,,neutral,0.0,0.0,0.0,0.0
miembro,palabra,miembro,,0.0,,neutral,0.0,0.0,0.0,0.0
implementar,palabra,implementar,,0.0,,neutral,0.0,0.0,0.0,0.0
lozano,palabra,lozano,,0.0,,neutral,0.0,0.0,0.0,0.0
ramirez,palabra,ramirez,,0.0,,neutral,0.0,0.0,0.0,0.0
carteles,palabra,carteles,Delitos,0.8977,Delitos,neutral,0.0,0.0,0.0,1.0
alberto,palabra,alberto,,0.0,,neutral,0.0,0.0,0.0,0.0
naval,palabra,naval,,0.0,,neutral,0.0,0.0,0.0,0.0
basico,palabra,basico,,0.0,,neutral,0.0,0.0,0.0,0.0
grado,palabra,grado,,0.0,,neutral,0.0,0.0,0.0,0.0
honestidad,palabra,honestidad,,0.0,,positiva,1.0,1.0,0.0,1.0
ruiz,palabra,ruiz,,0.0,,neutral,0.0,0.0,0.0,0.0
atraer,palabra,atraer,,0.0,,positiva,1.0,1.0,0.0,1.0
ordenar,palabra,ordenar,,0.0,,neutral,0.0,0.0,0.0,0.0
ampliar,palabra,ampliar,Obras,0.7456,Obras,neutral,0.0,0.0,0.0,1.0
tecnico,palabra,tecnico,,0.0,,neutral,0.0,0.0,0.0,0.0
disminuir,palabra,disminuir,,0.0,,negativa,-1.0,0.0,1.0,1.0
integrar,palabra,integrar,,0.0,,neutral,0.0,0.0,0.0,0.0
entidad,palabra,entidad,,0.0,,neutral,0.0,0.0,0.0,0.0
cantante,palabra,cantante,,0.0,,neutral,0.0,0.0,0.0,0.0
harto,palabra,harto,,0.0,,neutral,0.0,0.0,0.0,0.0
septiembre,palabra,septiembre,,0.0,,neutral,0.0,0.0,0.0,0.0
golfo,palabra,golfo,,0.0,,negativa,-1.0,0.0,1.0,1.0
alcaldes,palabra,alcaldes,,0.0,,neutral,0.0,0.0,0.0,0.0
inclusion,palabra,inclusion,,0.0,,neutral,0.0,0.0,0.0,0.0
ambito,palabra,ambito,,0.0,,neutral,0.0,0.0,0.0,0.0
medina,palabra,medina,,0.0,,neutral,0.0,0.0,0.0,0.0
acoso,palabra,acoso,Delitos,0.7356,Delitos,negativa,-1.0,0.0,1.0,1.0
plastico,palabra,plastico,Basura,0.7627,Basura,neutral,0.0,0.0,0.0,1.0
campeonato,palabra,campeonato,,0.0,,neutral,0.0,0.0,0.0,0.0
coordinadora,palabra,coordinadora,,0.0,,neutral,0.0,0.0,0.0,0.0
pintura,palabra,pintura,,0.0,,neutral,0.0,0.0,0.0,0.0
secretariadecultura,palabra,secretariadecultura,,0.0,,neutral,0.0,0.0,0.0,0.0
david,palabra,david,,0.0,,neutral,0.0,0.0,0.0,0.0
morales,palabra,morales,,0.0,,neutral,0.0,0.0,0.0,0.0
discriminacion,palabra,discriminacion,,0.0,,negativa,-1.0,0.0,1.0,1.0
busqueda,palabra,busqueda,,0.0,,neutral,0.0,0.0,0.0,0.0
territorial,palabra,territorial,,0.0,,neutral,0.0,0.0,0.0,0.0
acusado,palabra,acusado,,0.0,,neutral,0.0,0.0,0.0,0.0
tambo,palabra,tambo,,0.0,,negativa,-1.0,0.0,1.0,1.0
enfoque,palabra,enfoque,,0.0,,neutral,0.0,0.0,0.0,0.0
diego,palabra,diego,,0.0,,neutral,0.0,0.0,0.0,0.0
espectaculo,palabra,espectaculo,,0.0,,neutral,0.0,0.0,0.0,0.0
similar,palabra,similar,,0.0,,positiva,1.0,1.0,0.0,1.0
auditorio,palabra,auditorio,,0.0,,neutral,0.0,0.0,0.0,0.0
derivado,palabra,derivado,,0.0,,neutral,0.0,0.0,0.0,0.0
reduccion,palabra,reduccion,,0.0,,neutral,0.0,0.0,0.0,0.0
asuntos,palabra,asuntos,,0.0,,neutral,0.0,0.0,0.0,0.0
barrera,palabra,barrera,,0.0,,neutral,0.0,0.0,0.0,0.0
repartir,palabra,repartir,,0.0,,negativa,-1.0,0.0,1.0,1.0
patrimonio,palabra,patrimonio,Corrupcion,0.8352,Corrupcion,neutral,0.0,0.0,0.0,1.0
reino,palabra,reino,,0.0,,neutral,0.0,0.0,0.0,0.0
mary,palabra,mary,,0.0,,neutral,0.0,0.0,0.0,0.0
competir,palabra,competir,,0.0,,neutral,0.0,0.0,0.0,0.0
emitir,palabra,emitir,,0.0,,negativa,-1.0,0.0,1.0,1.0
escamilla,palabra,escamilla,,0.0,,neutral,0.0,0.0,0.0,0.0
rehabilitado,palabra,rehabilitado,Obras,0.4649,Obras,neutral,0.0,0.0,0.0,1.0
suministro,palabra,suministro,,0.0,,neutral,0.0,0.0,0.0,0.0
marcado,palabra,marcado,,0.0,,neutral,0.0,0.0,0.0,0.0
activista,palabra,activista,,0.0,,neutral,0.0,0.0,0.0,0.0
juzgado,palabra,juzgado,,0.0,,neutral,0.0,0.0,0.0,0.0
despensa,palabra,despensa,,0.0,,neutral,0.0,0.0,0.0,0.0
adelantar,palabra,adelantar,,0.0,,positiva,1.0,1.0,0.0,1.0
sucursal,palabra,sucursal,,0.0,,neutral,0.0,0.0,0.0,0.0
